Core,Depth,Density
7,17.66,0.594951252
7,17.68,0.60867306
7,17.7,0.618277764
7,17.72,0.609954351
7,17.74,0.551103223
7,17.76,0.562927075
7,17.78,0.611709907
7,17.8,0.611239701
7,17.82,0.614404799
7,17.84,0.629928691
7,17.86,0.623091306
7,17.88,0.617246925
8,0,0.366
8,0.02,0.395
8,0.04,0.378
8,0.06,0.334
8,0.08,0.366
8,0.1,0.393
8,0.12,0.394
8,0.14,0.412
8,0.16,0.369
8,0.18,0.404
8,0.2,0.378
8,0.22,0.338
8,0.24,0.321
8,0.26,0.327
8,0.28,0.348
8,0.3,0.336
8,0.32,0.346
8,0.34,0.36
8,0.36,0.374
8,0.38,0.352
8,0.4,0.344
8,0.42,0.379
8,0.44,0.341
8,0.46,0.347
8,0.48,0.381
8,0.5,0.392
8,0.52,0.359
8,0.54,0.36
8,0.56,0.384
8,0.58,0.378
8,0.6,0.39
8,0.62,0.398
8,0.64,0.374
8,0.66,0.373
8,0.68,0.396
8,0.7,0.373
8,0.72,0.38
8,0.74,0.387
8,0.76,0.374
8,0.78,0.384
8,0.8,0.381
8,0.82,0.398
8,0.84,0.38
8,0.86,0.37
8,0.88,0.428
8,0.9,0.416
8,0.92,0.295
8,0.94,0.247
8,0.96,0.365
8,0.98,0.337
8,1,0.326
8,1.02,0.383
8,1.04,0.382
8,1.06,0.379
8,1.08,0.347
8,1.1,0.356
8,1.12,0.385
8,1.14,0.384
8,1.16,0.384
8,1.18,0.408
8,1.2,0.412
8,1.22,0.424
8,1.24,0.422
8,1.26,0.432
8,1.28,0.422
8,1.3,0.445
8,1.32,0.453
8,1.34,0.461
8,1.36,0.437
8,1.38,0.433
8,1.4,0.445
8,1.42,0.471
8,1.44,0.445
8,1.46,0.446
8,1.48,0.447
8,1.5,0.444
8,1.52,0.426
8,1.54,0.427
8,1.56,0.366526316
8,1.58,0.3358
8,1.6,0.334842105
8,1.62,0.3492
8,1.64,0.362842105
8,1.66,0.35175
8,1.68,0.364047619
8,1.7,0.387857143
8,1.72,0.393684211
8,1.74,0.4118
8,1.76,0.4274
8,1.78,0.435285714
8,1.8,0.43615
8,1.82,0.455
8,1.84,0.4615
8,1.86,0.439
8,1.88,0.42952381
8,1.9,0.4272
8,1.92,0.432285714
8,1.94,0.4528
8,1.96,0.4802
8,1.98,0.480111111
8,2,0.456142857
8,2.02,0.4548
8,2.04,0.460315789
8,2.06,0.4615
8,2.08,0.45947619
8,2.1,0.458285714
8,2.12,0.4568
8,2.14,0.456736842
8,2.16,0.449428571
8,2.18,0.421
8,2.2,0.3976
8,2.22,0.4158
8,2.24,0.422052632
8,2.26,0.4167
8,2.28,0.41352381
8,2.3,0.419090909
8,2.32,0.442142857
8,2.34,0.450285714
8,2.36,0.429904762
8,2.38,0.42
8,2.4,0.424
8,2.42,0.434652174
8,2.44,0.437782609
8,2.46,0.445608696
8,2.48,0.447727273
8,2.5,0.448
8,2.52,0.448
8,2.54,0.45775
8,2.56,0.464772727
8,2.58,0.462
8,2.6,0.456285714
8,2.62,0.451818182
8,2.64,0.447181818
8,2.66,0.448809524
8,2.68,0.46625
8,2.7,0.474583333
8,2.72,0.442
8,2.74,0.463818182
8,2.76,0.474608696
8,2.78,0.484142857
8,2.8,0.482545455
8,2.82,0.477272727
8,2.84,0.474090909
8,2.86,0.477173913
8,2.88,0.481315789
8,2.9,0.4707
8,2.92,0.472571429
8,2.94,0.484238095
8,2.96,0.492428571
8,2.98,0.457857143
8,3,0.470333333
8,3.02,0.48335
8,3.04,0.485882353
8,3.06,0.416
8,3.08,0.433090909
8,3.1,0.457809524
8,3.12,0.461217391
8,3.14,0.456857143
8,3.16,0.45775
8,3.18,0.479238095
8,3.2,0.458095238
8,3.22,0.431285714
8,3.24,0.421190476
8,3.26,0.424095238
8,3.28,0.446
8,3.3,0.422
8,3.32,0.439
8,3.34,0.431380952
8,3.36,0.457238095
8,3.38,0.466857143
8,3.4,0.475285714
8,3.42,0.472636364
8,3.44,0.4773
8,3.46,0.4772
8,3.48,0.482
8,3.5,0.47525
8,3.52,0.482380952
8,3.54,0.491090909
8,3.56,0.489142857
8,3.58,0.486
8,3.6,0.491
8,3.62,0.492818182
8,3.64,0.472636364
8,3.66,0.47952381
8,3.68,0.475318182
8,3.7,0.481681818
8,3.72,0.48652381
8,3.74,0.4969
8,3.76,0.500454545
8,3.78,0.494142857
8,3.8,0.482526316
8,3.82,0.449684211
8,3.84,0.478809524
8,3.86,0.495380952
8,3.88,0.498681818
8,3.9,0.4691
8,3.92,0.447090909
8,3.94,0.4221
8,3.96,0.4045
8,3.98,0.401
8,4,0.410714286
8,4.02,0.43825
8,4.04,0.438789474
8,4.06,0.4262
8,4.08,0.451904762
8,4.1,0.471454545
8,4.12,0.470761905
8,4.14,0.474857143
8,4.16,0.488421053
8,4.18,0.4881
8,4.2,0.481428571
8,4.22,0.462571429
8,4.24,0.451
8,4.26,0.469090909
8,4.28,0.4768
8,4.3,0.470666667
8,4.32,0.498727273
8,4.34,0.497473684
8,4.36,0.50447619
8,4.38,0.490526316
8,4.4,0.497142857
8,4.42,0.47
8,4.44,0.47
8,4.46,0.43485
8,4.48,0.438428571
8,4.5,0.476714286
8,4.52,0.504857143
8,4.54,0.507714286
8,4.56,0.507714286
8,4.58,0.478666667
8,4.6,0.457809524
8,4.62,0.463818182
8,4.64,0.484857143
8,4.66,0.48775
8,4.68,0.474
8,4.7,0.474380952
8,4.72,0.4757
8,4.74,0.4791
8,4.76,0.487
8,4.78,0.492272727
8,4.8,0.4866
8,4.82,0.493571429
8,4.84,0.49915
8,4.86,0.51625
8,4.88,0.509571429
8,4.9,0.4953
8,4.92,0.498105263
8,4.94,0.5002
8,4.96,0.5064
8,4.98,0.50225
8,5,0.498954545
8,5.02,0.504904762
8,5.04,0.503
8,5.06,0.503
8,5.08,0.50775
8,5.1,0.510590909
8,5.12,0.4957
8,5.14,0.507571429
8,5.16,0.5006
8,5.18,0.5124
8,5.2,0.5024
8,5.22,0.48147619
8,5.24,0.483857143
8,5.26,0.479666667
8,5.28,0.477857143
8,5.3,0.467631579
8,5.32,0.4558
8,5.34,0.459842105
8,5.36,0.469666667
8,5.38,0.4782
8,5.4,0.489666667
8,5.42,0.4848
8,5.44,0.4808
8,5.46,0.486363636
8,5.48,0.5
8,5.5,0.501904762
8,5.52,0.496571429
8,5.54,0.499428571
8,5.56,0.51052381
8,5.58,0.514454545
8,5.6,0.507
8,5.62,0.508318182
8,5.64,0.504666667
8,5.66,0.497545455
8,5.68,0.505
8,5.7,0.517666667
8,5.72,0.513285714
8,5.74,0.506380952
8,5.76,0.513636364
8,5.78,0.512380952
8,5.8,0.51435
8,5.82,0.4823125
8,5.84,0.4685625
8,5.86,0.4853
8,5.88,0.516636364
8,5.9,0.517666667
8,5.92,0.5144
8,5.94,0.511695652
8,5.96,0.505571429
8,5.98,0.491636364
8,6,0.498
8,6.02,0.509428571
8,6.04,0.5195
8,6.06,0.506428571
8,6.08,0.5149
8,6.1,0.5043
8,6.12,0.503
8,6.14,0.5084
8,6.16,0.5207
8,6.18,0.505714286
8,6.2,0.522684211
8,6.22,0.4953
8,6.24,0.4857
8,6.26,0.456363636
8,6.28,0.504047619
8,6.3,0.531428571
8,6.32,0.5
8,6.34,0.524761905
8,6.36,0.519954545
8,6.38,0.5241
8,6.4,0.532285714
8,6.42,0.5292
8,6.44,0.530181818
8,6.46,0.5247
8,6.48,0.519333333
8,6.5,0.5115
8,6.52,0.517454545
8,6.54,0.517714286
8,6.56,0.5105
8,6.58,0.5055
8,6.6,0.475181818
8,6.62,0.4622
8,6.64,0.492142857
8,6.66,0.497315789
8,6.68,0.510636364
8,6.7,0.525142857
8,6.72,0.524666667
8,6.74,0.513619048
8,6.76,0.51335
8,6.78,0.519142857
8,6.8,0.5095
8,6.82,0.5239
8,6.84,0.531454545
8,6.86,0.526
8,6.88,0.546190476
8,6.9,0.51
8,6.92,0.518761905
8,6.94,0.534
8,6.96,0.53
8,6.98,0.53
8,7,0.533809524
8,7.02,0.533095238
8,7.04,0.5438
8,7.06,0.5468
8,7.08,0.5272
8,7.1,0.522230769
8,7.12,0.519363636
8,7.14,0.523238095
8,7.16,0.53215
8,7.18,0.537714286
8,7.2,0.537333333
8,7.22,0.5246
8,7.24,0.509
8,7.26,0.5115
8,7.28,0.51852381
8,7.3,0.519727273
8,7.32,0.5321
8,7.34,0.53347619
8,7.36,0.5363
8,7.38,0.5049
8,7.4,0.521809524
8,7.42,0.518
8,7.44,0.540857143
8,7.46,0.505809524
8,7.48,0.509578947
8,7.5,0.517434783
8,7.52,0.519761905
8,7.54,0.53275
8,7.56,0.53625
8,7.58,0.54425
8,7.6,0.542
8,7.62,0.5414
8,7.64,0.545181818
8,7.66,0.544
8,7.68,0.546421053
8,7.7,0.527333333
8,7.72,0.5278
8,7.74,0.5364
8,7.76,0.538857143
8,7.78,0.534714286
8,7.8,0.523285714
8,7.82,0.5197
8,7.84,0.522526316
8,7.86,0.524631579
8,7.88,0.5226
8,7.9,0.515333333
8,7.92,0.513515152
8,7.94,0.516545455
8,7.96,0.519684211
8,7.98,0.5254
8,8,0.544
8,8.02,0.528190476
8,8.04,0.53475
8,8.06,0.55025
8,8.08,0.55475
8,8.1,0.550263158
8,8.12,0.546714286
8,8.14,0.531789474
8,8.16,0.536
8,8.18,0.526
8,8.2,0.528894737
8,8.22,0.53
8,8.24,0.519894737
8,8.26,0.534105263
8,8.28,0.556842105
8,8.3,0.5333
8,8.32,0.54305
8,8.34,0.544210526
8,8.36,0.546
8,8.38,0.52945
8,8.4,0.532333333
8,8.42,0.534526316
8,8.44,0.5351
8,8.46,0.534263158
8,8.48,0.5454
8,8.5,0.5477
8,8.52,0.513772727
8,8.54,0.506894737
8,8.56,0.546157895
8,8.58,0.5464375
8,8.6,0.540315789
8,8.62,0.5468
8,8.64,0.535
8,8.66,0.5182
8,8.68,0.5127
8,8.7,0.554368421
8,8.72,0.546
8,8.74,0.528631579
8,8.76,0.536684211
8,8.78,0.549666667
8,8.8,0.543666667
8,8.82,0.539
8,8.84,0.5325
8,8.86,0.541157895
8,8.88,0.5426
8,8.9,0.546684211
8,8.92,0.553
8,8.94,0.554315789
8,8.96,0.559263158
8,8.98,0.56235
8,9,0.560421053
8,9.02,0.551111111
8,9.04,0.542391304
8,9.06,0.544526316
8,9.08,0.560315789
8,9.1,0.564263158
8,9.12,0.549
8,9.14,0.5218
8,9.16,0.5087
8,9.18,0.524473684
8,9.2,0.529285714
8,9.22,0.519823529
8,9.24,0.515
8,9.26,0.531222222
8,9.28,0.533571429
8,9.3,0.532952381
8,9.32,0.53152381
8,9.34,0.535736842
8,9.36,0.539095238
8,9.38,0.543631579
8,9.4,0.5405
8,9.42,0.51
8,9.44,0.5018
8,9.46,0.5226
8,9.48,0.536529412
8,9.5,0.54625
8,9.52,0.561
8,9.54,0.555526316
8,9.56,0.553
8,9.58,0.527736842
8,9.6,0.547285714
8,9.62,0.5482
8,9.64,0.540777778
8,9.66,0.5544
8,9.68,0.556
8,9.7,0.5573
8,9.72,0.543761905
8,9.74,0.539
8,9.76,0.5478
8,9.78,0.54345
8,9.8,0.532157895
8,9.82,0.518142857
8,9.84,0.52825
8,9.86,0.513105263
8,9.88,0.4969375
8,9.9,0.4963125
8,9.92,0.514823529
8,9.94,0.5319
8,9.96,0.537095238
8,9.98,0.533
8,10,0.538842105
8,10.02,0.5345
8,10.04,0.550333333
8,10.06,0.5506
8,10.08,0.5619
8,10.1,0.52915
8,10.12,0.523
8,10.14,0.546142857
8,10.16,0.548210526
8,10.18,0.5381
8,10.2,0.545526316
8,10.22,0.538227273
8,10.24,0.51932
8,10.26,0.5392
8,10.28,0.559894737
8,10.3,0.557904762
8,10.32,0.556
8,10.34,0.555380952
8,10.36,0.5568
8,10.38,0.5562
8,10.4,0.557
8,10.42,0.5447
8,10.44,0.5467
8,10.46,0.541157895
8,10.48,0.532473684
8,10.5,0.532684211
8,10.52,0.5398
8,10.54,0.54865
8,10.56,0.558947368
8,10.58,0.5474
8,10.6,0.559263158
8,10.62,0.5505
8,10.64,0.545
8,10.66,0.544
8,10.68,0.552952381
8,10.7,0.552
8,10.72,0.571
8,10.74,0.572952381
8,10.76,0.552
8,10.78,0.551
8,10.8,0.559571429
8,10.82,0.55715
8,10.84,0.545238095
8,10.86,0.5548
8,10.88,0.562
8,10.9,0.527210526
8,10.92,0.5599
8,10.94,0.5604
8,10.96,0.5555
8,10.98,0.555
8,11,0.513842105
8,11.02,0.492363636
8,11.04,0.536
8,11.06,0.555052632
8,11.08,0.563684211
8,11.1,0.5618
8,11.12,0.5596
8,11.14,0.553238095
8,11.16,0.552526316
8,11.18,0.565111111
8,11.2,0.560736842
8,11.22,0.557631579
8,11.24,0.559
8,11.26,0.562444444
8,11.28,0.556157895
8,11.3,0.5544
8,11.32,0.54535
8,11.34,0.549473684
8,11.36,0.553333333
8,11.38,0.55
8,11.4,0.559473684
8,11.42,0.5652
8,11.44,0.552666667
8,11.46,0.5492
8,11.48,0.544
8,11.5,0.543888889
8,11.52,0.537666667
8,11.54,0.511
8,11.56,0.524
8,11.58,0.553473684
8,11.6,0.553
8,11.62,0.55
8,11.64,0.549
8,11.66,0.570904762
8,11.68,0.54255
8,11.7,0.56475
8,11.72,0.553
8,11.74,0.558
8,11.76,0.493
8,11.78,0.518210526
8,11.8,0.554315789
8,11.82,0.5534
8,11.84,0.5456
8,11.86,0.556210526
8,11.88,0.553111111
8,11.9,0.543
8,11.92,0.550058824
8,11.94,0.55895
8,11.96,0.55715
8,11.98,0.5575
8,12,0.5595
8,12.02,0.570111111
8,12.04,0.5623
8,12.06,0.551210526
8,12.08,0.5448
8,12.1,0.542222222
8,12.12,0.5444
8,12.14,0.547823529
8,12.16,0.545
8,12.18,0.549421053
8,12.2,0.55
8,12.22,0.540947368
8,12.24,0.568578947
8,12.26,0.571421053
8,12.28,0.5673
8,12.3,0.558631579
8,12.32,0.554842105
8,12.34,0.574105263
8,12.36,0.567263158
8,12.38,0.554
8,12.4,0.559333333
8,12.42,0.5676
8,12.44,0.568526316
8,12.46,0.575105263
8,12.48,0.574473684
8,12.5,0.557894737
8,12.52,0.494421053
8,12.54,0.539588235
8,12.56,0.529
8,12.58,0.494105263
8,12.6,0.5762
8,12.62,0.564
8,12.64,0.576
8,12.66,0.573684211
8,12.68,0.5675
8,12.7,0.572368421
8,12.72,0.567285714
8,12.74,0.570954545
8,12.76,0.5664
8,12.78,0.583157895
8,12.8,0.586666667
8,12.82,0.546818182
8,12.84,0.561941176
8,12.86,0.554722222
8,12.88,0.552
8,12.9,0.5549
8,12.92,0.565315789
8,12.94,0.567631579
8,12.96,0.56475
8,12.98,0.56755
8,13,0.572052632
8,13.02,0.571444444
8,13.04,0.5646
8,13.06,0.542555556
8,13.08,0.576
8,13.1,0.570526316
8,13.12,0.57
8,13.14,0.563
8,13.16,0.546
8,13.18,0.565111111
8,13.2,0.568263158
8,13.22,0.574
8,13.24,0.569
8,13.26,0.566684211
8,13.28,0.571055556
8,13.3,0.56355
8,13.32,0.553235294
8,13.34,0.556363636
8,13.36,0.566888889
8,13.38,0.556
8,13.4,0.556142857
8,13.42,0.569285714
8,13.44,0.57155
8,13.46,0.565
8,13.48,0.602
8,13.5,0.582
8,13.52,0.56825
8,13.54,0.592055556
8,13.56,0.58835
8,13.58,0.5629
8,13.6,0.568157895
8,13.62,0.5698
8,13.64,0.565
8,13.66,0.5424
8,13.68,0.577904762
8,13.7,0.570105263
8,13.72,0.573684211
8,13.74,0.565
8,13.76,0.5665
8,13.78,0.575722222
8,13.8,0.577111111
8,13.82,0.56495
8,13.84,0.568157895
8,13.86,0.559210526
8,13.88,0.56555
8,13.9,0.5772
8,13.92,0.576684211
8,13.94,0.574368421
8,13.96,0.570285714
8,13.98,0.591368421
8,14,0.60045
8,14.02,0.569947368
8,14.04,0.5997
8,14.06,0.570842105
8,14.08,0.5765
8,14.1,0.590315789
8,14.12,0.578666667
8,14.14,0.517
8,14.16,0.5299
8,14.18,0.560444444
8,14.2,0.595157895
8,14.22,0.588315789
8,14.24,0.5801
8,14.26,0.583736842
8,14.28,0.57855
8,14.3,0.575473684
8,14.32,0.5676
8,14.34,0.555368421
8,14.36,0.568
8,14.38,0.574263158
8,14.4,0.577666667
8,14.42,0.586666667
8,14.44,0.5835
8,14.46,0.572428571
8,14.48,0.5823
8,14.5,0.5782
8,14.52,0.572666667
8,14.54,0.586368421
8,14.56,0.591666667
8,14.58,0.594714286
8,14.6,0.586714286
8,14.62,0.5746
8,14.64,0.583736842
8,14.66,0.587
8,14.68,0.5734
8,14.7,0.567
8,14.72,0.571
8,14.74,0.58145
8,14.76,0.5795
8,14.78,0.572388889
8,14.8,0.56725
8,14.82,0.584
8,14.84,0.57
8,14.86,0.581380952
8,14.88,0.578263158
8,14.9,0.587
8,14.92,0.563705882
8,14.94,0.584904762
8,14.96,0.578714286
8,14.98,0.584421053
8,15,0.588631579
8,15.02,0.580263158
8,15.04,0.5898
8,15.06,0.586142857
8,15.08,0.586380952
8,15.1,0.5865
8,15.12,0.584238095
8,15.14,0.585263158
8,15.16,0.5775
8,15.18,0.5805
8,15.2,0.5835
8,15.22,0.577315789
8,15.24,0.567714286
8,15.26,0.573
8,15.28,0.576173913
8,15.3,0.563
8,15.32,0.560789474
8,15.34,0.572684211
8,15.36,0.5766
8,15.38,0.579736842
8,15.4,0.58765
8,15.42,0.5905
8,15.44,0.58745
8,15.46,0.576052632
8,15.48,0.578684211
8,15.5,0.584315789
8,15.52,0.590421053
8,15.54,0.593
8,15.56,0.581947368
8,15.58,0.5735
8,15.6,0.602
8,15.62,0.593052632
8,15.64,0.596888889
8,15.66,0.592
8,15.68,0.561238095
8,15.7,0.55285
8,15.72,0.611166667
8,15.74,0.576444444
8,15.76,0.597315789
8,15.78,0.5922
8,15.8,0.591333333
8,15.82,0.585
8,15.84,0.584777778
8,15.86,0.5888
8,15.88,0.5774
8,15.9,0.5666
8,15.92,0.575105263
8,15.94,0.580380952
8,15.96,0.5734
8,15.98,0.547526316
8,16,0.567882353
8,16.02,0.552857143
8,16.04,0.59
8,16.06,0.5684
8,16.08,0.57745
8,16.1,0.581888889
8,16.12,0.585
8,16.14,0.608
8,16.16,0.588
8,16.18,0.581526316
8,16.2,0.556684211
8,16.22,0.59075
8,16.24,0.5845
8,16.26,0.586
8,16.28,0.5918
8,16.3,0.611666667
8,16.32,0.588631579
8,16.34,0.556125
8,16.36,0.546315789
8,16.38,0.593714286
8,16.4,0.581473684
8,16.42,0.5708
8,16.44,0.582421053
8,16.46,0.58375
8,16.48,0.581095238
8,16.5,0.582578947
8,16.52,0.601833333
8,16.54,0.561941176
8,16.56,0.564882353
8,16.58,0.600952381
8,16.6,0.5994
8,16.62,0.5832
8,16.64,0.592526316
8,16.66,0.590954545
8,16.68,0.5961
8,16.7,0.6016
8,16.72,0.584380952
8,16.74,0.586285714
8,16.76,0.5995
8,16.78,0.59647619
8,16.8,0.608222222
8,16.82,0.611714286
8,16.84,0.594952381
8,16.86,0.580190476
8,16.88,0.582954545
8,16.9,0.590421053
8,16.92,0.588666667
8,16.94,0.594666667
8,16.96,0.593894737
8,16.98,0.584333333
8,17,0.592428571
8,17.02,0.60275
8,17.04,0.57625
8,17.06,0.60925
8,17.08,0.5945
8,17.1,0.60625
8,17.12,0.59575
8,17.14,0.603428571
8,17.16,0.587157895
8,17.18,0.573736842
8,17.2,0.596272727
8,17.22,0.617
8,17.24,0.60275
8,17.26,0.610714286
8,17.28,0.623736842
8,17.3,0.610111111
8,17.32,0.614722222
9,0,0.305
9,0.02,0.301
9,0.04,0.317
9,0.06,0.319
9,0.08,0.346
9,0.1,0.307
9,0.12,0.362
9,0.14,0.367
9,0.16,0.379
9,0.18,0.368
9,0.2,0.362
9,0.22,0.378
9,0.24,0.372
9,0.26,0.391
9,0.28,0.398
9,0.3,0.397
9,0.32,0.389
9,0.34,0.391
9,0.36,0.352
9,0.38,0.365
9,0.4,0.369
9,0.42,0.372
9,0.44,0.379
9,0.46,0.387
9,0.48,0.364
9,0.5,0.36
9,0.52,0.379
9,0.54,0.315
9,0.56,0.41
9,0.58,0.39
9,0.6,0.391
9,0.62,0.376
9,0.64,0.407
9,0.66,0.412
9,0.68,0.406
9,0.7,0.409
9,0.72,0.393
9,0.74,0.407
9,0.76,0.389
9,0.78,0.393
9,0.8,0.38
9,0.82,0.37
9,0.84,0.446
9,0.86,0.42
9,0.88,0.425
9,0.9,0.417
9,0.92,0.423
9,0.94,0.422
9,0.96,0.381
9,0.98,0.364
9,1,0.407
9,1.02,0.361
9,1.04,0.339
9,1.06,0.347
9,1.08,0.318
9,1.1,0.354
9,1.12,0.375
9,1.14,0.371
9,1.16,0.268
9,1.18,0.329
9,1.2,0.403
9,1.22,0.4
9,1.24,0.376
9,1.26,0.412
9,1.28,0.393
9,1.3,0.406
9,1.32,0.411
9,1.34,0.437
9,1.36,0.432
9,1.38,0.427
9,1.4,0.394
9,1.42,0.422
9,1.44,0.433
9,1.46,0.446
9,1.48,0.438
9,1.5,0.473
9,1.52,0.465
9,1.54,0.462
9,1.56,0.47
9,1.58,0.462
9,1.6,0.454
9,1.62,0.465
9,1.64,0.45
9,1.66,0.487
9,1.68,0.489
9,1.7,0.469
9,1.72,0.426
9,1.74,0.445
9,1.76,0.456
9,1.78,0.467
9,1.8,0.397190476
9,1.82,0.44825
9,1.84,0.45075
9,1.86,0.4514
9,1.88,0.464
9,1.9,0.47
9,1.92,0.470421053
9,1.94,0.475388889
9,1.96,0.470176471
9,1.98,0.441526316
9,2,0.451
9,2.02,0.387363636
9,2.04,0.3754
9,2.06,0.413421053
9,2.08,0.393842105
9,2.1,0.423
9,2.12,0.419736842
9,2.14,0.433421053
9,2.16,0.465888889
9,2.18,0.4295
9,2.2,0.427263158
9,2.22,0.4217
9,2.24,0.433
9,2.26,0.4316
9,2.28,0.448
9,2.3,0.424157895
9,2.32,0.426142857
9,2.34,0.432409091
9,2.36,0.46025
9,2.38,0.469714286
9,2.4,0.463
9,2.42,0.471333333
9,2.44,0.46595
9,2.46,0.46195
9,2.48,0.45455
9,2.5,0.45247619
9,2.52,0.4492
9,2.54,0.4118
9,2.56,0.403
9,2.58,0.422526316
9,2.6,0.46975
9,2.62,0.47725
9,2.64,0.473571429
9,2.66,0.475947368
9,2.68,0.47475
9,2.7,0.479454545
9,2.72,0.48135
9,2.74,0.480380952
9,2.76,0.4896
9,2.78,0.4936
9,2.8,0.4824
9,2.82,0.4826
9,2.84,0.487571429
9,2.86,0.484857143
9,2.88,0.478315789
9,2.9,0.480238095
9,2.92,0.484
9,2.94,0.484428571
9,2.96,0.486
9,2.98,0.480857143
9,3,0.475904762
9,3.02,0.480666667
9,3.04,0.4831
9,3.06,0.4819
9,3.08,0.474571429
9,3.1,0.437
9,3.12,0.4225
9,3.14,0.442190476
9,3.16,0.465578947
9,3.18,0.4735
9,3.2,0.4605
9,3.22,0.460903226
9,3.24,0.466709677
9,3.26,0.4765
9,3.28,0.4865
9,3.3,0.496047619
9,3.32,0.482789474
9,3.34,0.4782
9,3.36,0.484
9,3.38,0.491619048
9,3.4,0.48915
9,3.42,0.486285714
9,3.44,0.4968
9,3.46,0.496285714
9,3.48,0.4909
9,3.5,0.4917
9,3.52,0.484714286
9,3.54,0.4822
9,3.56,0.474
9,3.58,0.4712
9,3.6,0.483952381
9,3.62,0.492166667
9,3.64,0.496578947
9,3.66,0.4952
9,3.68,0.4851
9,3.7,0.501052632
9,3.72,0.48465
9,3.74,0.497210526
9,3.76,0.500047619
9,3.78,0.491190476
9,3.8,0.495
9,3.82,0.501
9,3.84,0.509
9,3.86,0.495538462
9,3.88,0.486307692
9,3.9,0.504526316
9,3.92,0.514210526
9,3.94,0.5099
9,3.96,0.5124
9,3.98,0.49345
9,4,0.490772727
9,4.02,0.490285714
9,4.04,0.494421053
9,4.06,0.499947368
9,4.08,0.4986
9,4.1,0.477294118
9,4.12,0.496
9,4.14,0.482666667
9,4.16,0.4687
9,4.18,0.5003
9,4.2,0.49535
9,4.22,0.460619048
9,4.24,0.46873913
9,4.26,0.453785714
9,4.28,0.452
9,4.3,0.4668
9,4.32,0.4662
9,4.34,0.490190476
9,4.36,0.4942
9,4.38,0.491
9,4.4,0.501
9,4.42,0.5048
9,4.44,0.481
9,4.46,0.4865
9,4.48,0.5035
9,4.5,0.50475
9,4.52,0.50075
9,4.54,0.49275
9,4.56,0.495380952
9,4.58,0.4892
9,4.6,0.501047619
9,4.62,0.509421053
9,4.64,0.4906
9,4.66,0.5116
9,4.68,0.503052632
9,4.7,0.4928
9,4.72,0.496
9,4.74,0.514380952
9,4.76,0.502
9,4.78,0.487
9,4.8,0.484272727
9,4.82,0.469428571
9,4.84,0.479952381
9,4.86,0.5102
9,4.88,0.524619048
9,4.9,0.529857143
9,4.92,0.5212
9,4.94,0.5233
9,4.96,0.5246
9,4.98,0.5261
9,5,0.5193
9,5.02,0.5258
9,5.04,0.5251
9,5.06,0.516368421
9,5.08,0.5245
9,5.1,0.5295
9,5.12,0.521428571
9,5.14,0.5257
9,5.16,0.522
9,5.18,0.519
9,5.2,0.5099
9,5.22,0.513666667
9,5.24,0.517285714
9,5.26,0.51985
9,5.28,0.52465
9,5.3,0.5117
9,5.32,0.4956
9,5.34,0.4898
9,5.36,0.48855
9,5.38,0.4879
9,5.4,0.5002
9,5.42,0.51047619
9,5.44,0.5025
9,5.46,0.499
9,5.48,0.497
9,5.5,0.488619048
9,5.52,0.4845
9,5.54,0.462571429
9,5.56,0.444
9,5.58,0.444
9,5.6,0.465526316
9,5.62,0.476238095
9,5.64,0.489631579
9,5.66,0.517571429
9,5.68,0.503421053
9,5.7,0.4923
9,5.72,0.4868
9,5.74,0.499
9,5.76,0.536272727
9,5.78,0.524526316
9,5.8,0.528833333
9,5.82,0.5255
9,5.84,0.51725
9,5.86,0.523210526
9,5.88,0.5334
9,5.9,0.5306
9,5.92,0.5374
9,5.94,0.537526316
9,5.96,0.539285714
9,5.98,0.530777778
9,6,0.529315789
9,6.02,0.5306
9,6.04,0.49452381
9,6.06,0.481111111
9,6.08,0.4802
9,6.1,0.479
9,6.12,0.48775
9,6.14,0.4977
9,6.16,0.474666667
9,6.18,0.481
9,6.2,0.50565
9,6.22,0.5064
9,6.24,0.50445
9,6.26,0.483105263
9,6.28,0.471947368
9,6.3,0.473736842
9,6.32,0.486
9,6.34,0.516333333
9,6.36,0.5227
9,6.38,0.53095
9,6.4,0.529714286
9,6.42,0.51847619
9,6.44,0.51635
9,6.46,0.518666667
9,6.48,0.5196
9,6.5,0.5176
9,6.52,0.524285714
9,6.54,0.52175
9,6.56,0.529142857
9,6.58,0.533818182
9,6.6,0.523904762
9,6.62,0.522954545
9,6.64,0.522045455
9,6.66,0.5182
9,6.68,0.512818182
9,6.7,0.521714286
9,6.72,0.529090909
9,6.74,0.533
9,6.76,0.53205
9,6.78,0.533954545
9,6.8,0.504047619
9,6.82,0.501190476
9,6.84,0.530857143
9,6.86,0.535809524
9,6.88,0.539333333
9,6.9,0.5322
9,6.92,0.526
9,6.94,0.523142857
9,6.96,0.53
9,6.98,0.5306
9,7,0.533
9,7.02,0.534263158
9,7.04,0.536238095
9,7.06,0.51855
9,7.08,0.535571429
9,7.1,0.5498
9,7.12,0.539
9,7.14,0.538894737
9,7.16,0.534035714
9,7.18,0.507607143
9,7.2,0.552315789
9,7.22,0.5412
9,7.24,0.5334
9,7.26,0.5386
9,7.28,0.536
9,7.3,0.527380952
9,7.32,0.51825
9,7.34,0.532363636
9,7.36,0.518333333
9,7.38,0.509
9,7.4,0.503619048
9,7.42,0.5115
9,7.44,0.518
9,7.46,0.50947619
